gutenberg_id,title,authors,languages,subjects,bookshelves,download_count,copyright
35018,雲形紋章,"Falkner, John Meade",ja,"Architects -- Fiction, Church architecture -- Conservation and restoration -- Fiction, Dorset (England) -- Fiction","Category: British Literature, Category: Historical Novels, Category: Novels",5712,false
2833,The Portrait of a Lady — Volume 1,"James, Henry",en,"Americans -- Italy -- Fiction, Archer, Isabel (Fictitious character) -- Fiction, Fathers and daughters -- Fiction","Category: British Literature, Category: Classics of Literature, Category: Novels",5707,false
52190,"Ecce Homo: Complete Works, Volume Seventeen","Nietzsche, Friedrich Wilhelm",en,"Nietzsche, Friedrich Wilhelm, 1844-1900, Philosophers -- Germany -- Biography","Category: Biographies, Category: Philosophy & Ethics",5707,false
972,The Devil's Dictionary,"Bierce, Ambrose",en,"English language -- Dictionaries -- Humor, English language -- Semantics -- Humor, Vocabulary -- Humor","Category: American Literature, Category: Encyclopedias/Dictionaries/Reference, Category: Humour",5673,false
2850,"The Wars of the Jews; Or, The History of the Destruction of Jerusalem","Josephus, Flavius",en,Jews -- History,"Category: History - Ancient, Category: History - Religious, Category: History - Warfare",5651,false
696,The Castle of Otranto,"Walpole, Horace",en,"Gothic fiction, Horror tales, Inheritance and succession -- Fiction","Category: British Literature, Category: Classics of Literature, Category: Novels",5649,false
44525,"Report on the Radiolaria Collected by H.M.S. Challenger During the Years 1873-1876, First Part: Porulosa (Spumellaria and Acantharia): Report on the Scientific Results of the Voyage of H.M.S. Challenger During the Years 1873-76, Vol. XVIII","Haeckel, Ernst",en,Radiolaria,"Category: Science - Biology, Category: Science - Earth/Agricultural/Farming",5641,false
59386,The history of human marriage,"Westermarck, Edward",en,Marriage -- History,"Category: Archaeology & Anthropology, Category: Sociology",5631,false
580,The Pickwick Papers,"Dickens, Charles",en,"England -- Fiction, Humorous stories, Male friendship -- Fiction","Best Books Ever Listings, Category: British Literature, Category: Classics of Literature",5606,false
2610,Notre-Dame de Paris,"Hugo, Victor",en,"Clergy -- Fiction, France -- History -- Louis XI, 1461-1483 -- Fiction, Historical fiction","Banned Books from Anne Haight's list, Category: Classics of Literature, Category: French Literature",5601,false
25245,子不語,"Yuan, Mei",zh,"Fantasy fiction, Chinese, Ghost stories, Chinese","Category: Mythology, Legends & Folklore, Category: Short Stories",5574,false
37423,How We Think,"Dewey, John",en,"Educational psychology, Thought and thinking","Category: Philosophy & Ethics, Category: Teaching & Education",5562,false
26297,Little Women,"Alcott, Louisa May",en,"Autobiographical fiction, Bildungsromans, Domestic fiction","",5559,false
20027,Grimms' Fairy Tales,"Grimm, Jacob, Grimm, Wilhelm",en,Fairy tales -- Germany,"",5556,false
14838,The Tale of Peter Rabbit,"Potter, Beatrix",en,Rabbits -- Juvenile fiction,"Category: British Literature, Category: Children & Young Adult Reading, Category: Classics of Literature",5548,false
41617,A Complete Guide to Heraldry,"Fox-Davies, Arthur Charles",en,Heraldry -- Great Britain,"Category: Encyclopedias/Dictionaries/Reference, Category: History - Other",5548,false
47629,"Ang ""Filibusterismo"" (Karugtóng ng Noli Me Tangere)","Rizal, José",tl,"Nationalists -- Philippines -- Fiction, Philippine fiction (Spanish) -- Translations into Tagalog, Philippines -- History -- Fiction","Category: Historical Novels, Category: Novels",5502,false
3178,The Gilded Age: A Tale of Today,"Twain, Mark, Warner, Charles Dudley",en,"Businessmen -- Fiction, Legislators -- Fiction, Political corruption -- Fiction","Category: American Literature, Category: Novels",5500,false
12814,Philippine Folk Tales,Unknown,en,"Folklore -- Philippines, Tales -- Philippines","Category: Mythology, Legends & Folklore, Folklore",5500,false
19725,"The History of Rome, Books 01 to 08",Livy,en,Rome -- History,Category: History - Ancient,5491,false
816,Democracy in America — Volume 2,"Tocqueville, Alexis de",en,"Democracy -- United States, United States -- Politics and government, United States -- Social conditions","Category: History - American, Category: Philosophy & Ethics, Category: Politics",5480,false
26264,The Return of the Native,"Hardy, Thomas",en,"Adultery -- Fiction, Didactic fiction, Heathlands -- Fiction","",5480,false
2739,More Letters of Charles Darwin — Volume 1: A Record of His Work in a Series of Hitherto Unpublished Letters,"Darwin, Charles",en,"Darwin, Charles, 1809-1882 -- Correspondence, Evolution (Biology), Naturalists -- Great Britain -- Correspondence","Category: Biographies, Category: Essays, Letters & Speeches, Category: History - Modern (1750+)",5469,false
289,The Wind in the Willows,"Grahame, Kenneth",en,"Animals -- Fiction, Country life -- Fiction, England -- Fiction","Best Books Ever Listings, Category: British Literature, Category: Children & Young Adult Reading",5452,false
56517,The Philosophy of Auguste Comte,"Lévy-Bruhl, Lucien",en,"Comte, Auguste, 1798-1857",Category: Philosophy & Ethics,5452,false
3176,The Innocents Abroad,"Twain, Mark",en,"Europe -- Description and travel, Middle East -- Description and travel, Voyages and travels","Category: American Literature, Category: Humour, Category: Travel Writing",5447,false
19322,The Antichrist,"Nietzsche, Friedrich Wilhelm",en,Christianity -- Controversial literature,"Category: Philosophy & Ethics, Category: Religion/Spirituality, Philosophy",5400,false
61963,We,"Zamiatin, Evgenii Ivanovich",en,"Dystopias -- Fiction, Russian fiction -- Translations into English, Science fiction","Category: Novels, Category: Russian Literature, Category: Science-Fiction & Fantasy",5391,false
583,The Woman in White,"Collins, Wilkie",en,"Art teachers -- Fiction, Country homes -- Fiction, Deception -- Fiction","Category: British Literature, Category: Crime, Thrillers and Mystery, Category: Novels",5375,false
2388,"The Song Celestial; Or, Bhagavad-Gîtâ (from the Mahâbhârata): Being a discourse between Arjuna, Prince of India, and the Supreme Being under the form of Krishna",Unknown,en,"Epic poetry, Hinduism -- Sacred books, Sanskrit poetry -- Translations into English","Category: Mythology, Legends & Folklore, Category: Philosophy & Ethics, Category: Poetry",5370,false
46333,The Social Contract & Discourses,"Rousseau, Jean-Jacques",en,"Economics, Political science -- Early works to 1800, Social contract","Category: Philosophy & Ethics, Category: Politics",5364,false
43453,A Pickle for the Knowing Ones,"Dexter, Timothy",en,"Dexter, Timothy, 1747-1806, Newburyport (Mass.) -- Biography","Category: American Literature, Category: Biographies, Category: Humour",5359,false
35690,Omens and Superstitions of Southern India,"Thurston, Edgar",en,"Dravidians -- Folklore, Folklore -- India, Occultism -- India, South","Category: Archaeology & Anthropology, Category: Mythology, Legends & Folklore",5358,false
2781,Just so stories,"Kipling, Rudyard",en,"Animals -- Fiction, Children's stories, English, Short stories","Category: British Literature, Category: Children & Young Adult Reading, Category: Mythology, Legends & Folklore",5354,false
8300,"The Bible, Douay-Rheims, Complete: The Challoner Revision",Unknown,en,Bible,"Category: History - Ancient, Category: Mythology, Legends & Folklore, Category: Religion/Spirituality",5348,false
27690,Nobody's Girl: (En Famille),"Malot, Hector",en,"Adventure and adventurers -- Fiction, France -- History -- 19th century -- Fiction, Grandfathers -- Fiction","Category: Children & Young Adult Reading, Category: French Literature, Category: Novels",5335,false
21279,2 B R 0 2 B,"Vonnegut, Kurt",en,"Science fiction, Short stories","Category: American Literature, Category: Science-Fiction & Fantasy, Category: Short Stories",5314,false
33944,How to Observe: Morals and Manners,"Martineau, Harriet",en,"Manners and customs, Observation (Psychology), Social psychology -- Methodology","Category: How To ..., Category: Sociology",5295,false
68283,The call of Cthulhu,"Lovecraft, H. P. (Howard Phillips)",en,"Cthulhu (Fictitious character) -- Fiction, Horror tales","Category: American Literature, Category: Crime, Thrillers and Mystery, Category: Science-Fiction & Fantasy",5270,false
28946,Gulliver's Travels,"Swift, Jonathan",en,"Fantasy fiction, Gulliver, Lemuel (Fictitious character) -- Fiction, Satire","",5262,false
2199,The Iliad,Homer,en,"Achilles (Mythological character), Classical literature, Epic poetry, Greek -- Translations into English","Category: Classics of Literature, Category: History - Ancient, Category: Mythology, Legends & Folklore",5252,false
22962,Mansfield Park,"Austen, Jane",en,"Adoptees -- Fiction, Children of the rich -- Fiction, Country homes -- Fiction","",5247,false
80,The Online World,"De Presno, Odd",en,Internet,"Category: Engineering & Technology, Category: How To ...",5245,true
25379,文明小史,"Li, Boyuan",zh,"Chinese fiction -- Qing dynasty, 1644-1912",Category: Novels,5236,false
43629,Strange Stories from a Chinese Studio (Volumes 1 and 2),"Pu, Songling",en,"China -- Social life and customs -- Fiction, Short stories, Chinese -- Translations into English","Category: Mythology, Legends & Folklore, Category: Short Stories",5226,false
1514,A Midsummer Night's Dream,"Shakespeare, William",en,"Athens (Greece) -- Drama, Comedy plays, Courtship -- Drama","Category: British Literature, Category: Classics of Literature, Category: Humour",5208,false
20439,"Susan B. Anthony: Rebel, Crusader, Humanitarian","Lutz, Alma",en,"Anthony, Susan B. (Susan Brownell), 1820-1906","Biographies, Category: Biographies, Category: Gender & Sexuality Studies",5204,false
6081,Biographia Literaria,"Coleridge, Samuel Taylor",en,"Aesthetics, Criticism, Poetry","Category: Biographies, Category: British Literature, Category: Essays, Letters & Speeches",5157,false
21436,Poems Every Child Should Know,Unknown,en,"American poetry, English poetry",Children's Anthologies,5152,false
1658,Phaedo,Plato,en,"Classical literature, Immortality (Philosophy) -- Early works to 1800","Category: Classics of Literature, Category: Philosophy & Ethics, Harvard Classics",5145,false
851,Narrative of the Captivity and Restoration of Mrs. Mary Rowlandson,"Rowlandson, Mary White",en,"Indian captivities -- Massachusetts, King Philip's War, 1675-1676, Lancaster (Mass.) -- History -- Colonial period, ca. 1600-1775","Category: Biographies, Category: History - American",5141,false
7524,The Germany and the Agricola of Tacitus,"Tacitus, Cornelius",en,"Agricola, Gnaeus Julius, 40-93, Germanic peoples -- Early works to 1800, Statesmen -- Rome -- Biography -- Early works to 1800","Category: Biographies, Category: History - Ancient, Classical Antiquity",5113,false
2376,Up from Slavery: An Autobiography,"Washington, Booker T.",en,"African Americans -- Biography, Educators -- United States -- Biography, Tuskegee Institute","African American Writers, Category: Biographies, Category: History - American",5110,false
1429,"The Garden Party, and Other Stories","Mansfield, Katherine",en,"New Zealand -- Social life and customs -- Fiction, Short stories, New Zealand","Category: British Literature, Category: Short Stories, New Zealand",5109,false
17989,"Le comte de Monte-Cristo, Tome I","Dumas, Alexandre, Maquet, Auguste",fr,"Adventure stories, Dantès, Edmond (Fictitious character) -- Fiction, France -- History -- 19th century -- Fiction","Category: Adventure, Category: Classics of Literature, Category: French Literature",5062,false
994,Riders to the Sea,"Synge, J. M. (John Millington)",en,"Drowning victims -- Drama, Ireland -- Drama, Mothers and sons -- Drama","Category: British Literature, Category: Plays/Films/Dramas, One Act Plays",5059,false
940,The Last of the Mohicans; A narrative of 1757,"Cooper, James Fenimore",en,"Adventure stories, Bumppo, Natty (Fictitious character) -- Fiction, Frontier and pioneer life -- Fiction","Category: Adventure, Category: American Literature, Category: Historical Novels",5056,false
4099,The Angel in the House,"Patmore, Coventry",en,"Husband and wife -- Poetry, Marriage -- Poetry, Women -- Conduct of life -- Poetry","Category: British Literature, Category: Poetry",5050,false
10800,The Anatomy of Melancholy,"Burton, Robert",en,Melancholy -- Early works to 1800,"Category: British Literature, Category: Philosophy & Ethics, Category: Psychiatry/Psychology",5033,false
49513,"The Complete Herbal: To which is now added, upwards of one hundred additional herbs, with a display of their medicinal and occult qualities physically applied to the cure of all disorders incident to mankind: to which are now first annexed, the English physician enlarged, and key to Physic.","Culpeper, Nicholas",en,"Botany, Medical, Botany, Medical -- England, Herbs -- Therapeutic use","Category: Encyclopedias/Dictionaries/Reference, Category: Environmental Issues, Category: Health & Medicine",5033,false
1974,The Poetics of Aristotle,Aristotle,en,"Aesthetics -- Early works to 1800, Poetry -- Early works to 1800","Category: Essays, Letters & Speeches, Category: Philosophy & Ethics, Classical Antiquity",5026,false
48438,Rizal's own story of his life,"Rizal, José",en,"Philippines -- Biography, Rizal, José, 1861-1896","Category: Biographies, Category: History - Other",5023,false
6737,The Social Cancer: A Complete English Version of Noli Me Tangere,"Rizal, José",en,"Historical fiction, Philippines -- History -- 1812-1898 -- Fiction",Category: Historical Novels,5014,false
3221,Mr. Honey's Large Business Dictionary (English-German),"Honig, Winfried","de, en","English language -- Dictionaries -- German, German language -- Dictionaries -- English","Category: Business/Management, Category: Encyclopedias/Dictionaries/Reference, Category: Language & Communication",5012,true
4507,As a man thinketh,"Allen, James",en,"Conduct of life, New Thought","Category: Essays, Letters & Speeches, Category: Philosophy & Ethics",4994,false
25525,"The Works of Edgar Allan Poe, The Raven Edition: Table Of Contents And Index Of The Five Volumes","Poe, Edgar Allan",en,"American fiction -- 19th century, Fantasy fiction, Horror tales, American","Category: American Literature, Category: Classics of Literature, Category: Essays, Letters & Speeches",4981,false
375,An Occurrence at Owl Creek Bridge,"Bierce, Ambrose",en,"Prisoners -- Fiction, Short stories, United States -- History -- Civil War, 1861-1865 -- Fiction","Category: American Literature, Category: Short Stories, Horror",4980,false
24162,二刻拍案惊奇,"Ling, Mengchu",zh,"Chinese fiction -- Ming dynasty, 1368-1644",Category: Short Stories,4965,false
13951,Les trois mousquetaires,"Dumas, Alexandre, Maquet, Auguste",fr,"Adventure and adventurers -- Fiction, France -- History -- Louis XIII, 1610-1643 -- Fiction, Historical fiction","Category: Adventure, Category: Classics of Literature, Category: French Literature",4961,false
40074,A Dictionary of Cebuano Visayan,"Wolff, John U.",en,Cebuano language -- Dictionaries -- English,"Category: Encyclopedias/Dictionaries/Reference, Category: Language & Communication",4952,false
